"task_index","scheduler_job_id","map_id","map_file","map_sha256","map_case_index","country","country_ordinal","candidate_slot","candidate_start","opponent_start","engine_seed","repeat","winner","endpoint_status","updates","candidate_buildings","opponent_buildings","source_commit","program_sha256","allocation_sha256","cell_sha256","cell_path"
"457","24606220","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","185","Confederation","7","1","88,34","119,152","3002400185","0","candidate","candidate_win","52881","19","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","e95dfc6cf04dbbb5f8dd8acaf7da4e37a7a2c48b59c99c8f2c3f8fae83628971","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-457/cell.json"
"458","24606221","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","186","Confederation","7","1","151,119","39,82","3002400186","0","candidate","candidate_win","21601","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","bebf1021faede176c32c32361e981343faf48c4b82916eaa2a6b3afe536e2db5","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-458/cell.json"
"459","24606222","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","190","Confederation","7","1","119,152","88,34","3002400190","0","opponent","baseline_win","25410","0","6","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","cbf6f5d5450f2cd8d6d700e0f1c8e6d831a377d4efe20dfba819597c013cf8ca","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-459/cell.json"
"460","24606224","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","194","Russians","8","0","39,82","119,152","3002400194","0","candidate","candidate_win","30092","12","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","0f1ddacd3b4f536765aa242153c7c52e95caf0787f4f1ead552607de06a431a9","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-460/cell.json"
"461","24606379","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","195","Russians","8","0","88,34","39,82","3002400195","0","opponent","baseline_win","9138","0","6","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","513f2346816b1f2535f5bba18779bbd0f2d06957a0ec65a49fb42e50c164b1ef","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-461/cell.json"
"462","24606381","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","199","Russians","8","0","151,119","88,34","3002400199","0","candidate","candidate_win","21145","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","7987228c2f533537b5703b3f26d9898ad3ec56360b2d9aba1cecc7bffdf06055","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-462/cell.json"
"463","24606390","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","203","Russians","8","0","119,152","151,119","3002400203","0","opponent","baseline_win","18495","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","1ef77908959033f3e9fc7836712900e3eda408268238790ea84e12f76fee9133","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-463/cell.json"
"464","24606404","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","206","Russians","8","1","39,82","119,152","3002400206","0","opponent","baseline_win","34815","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","61526014802fb1d02fee5fa461aaae70e8614b535235504242c842ffafc9117a","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-464/cell.json"
"465","24606405","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","207","Russians","8","1","88,34","39,82","3002400207","0","candidate","candidate_win","50105","10","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","0756231ce65d311f4e73c2942f9413c5d4244c5437dd8e15c5e9e3a994e0681c","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-465/cell.json"
"466","24606407","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","211","Russians","8","1","151,119","88,34","3002400211","0","candidate","candidate_win","46812","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","545038d03c454c8adbeaebf029f56711a1990b4ef881a5281004b87ae1c0a359","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-466/cell.json"
"467","24606408","hfo-corners-b-golden","cd_chrono_heckcorners_b_golden.map","52cdb880326a3d39db5c8a9939830947496f7c009a8cbe3d02ce973563180f50","215","Russians","8","1","119,152","151,119","3002400215","0","opponent","baseline_win","28191","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","8b40285d51b3ad299d60dfbe3116c742df0899faaf8bb5618e9e1577c1be3078","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-467/cell.json"
"468","24606409","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","0","Americans","0","0","87,158","151,119","3002500000","0","candidate","candidate_win","15982","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","8d2d253f325a48a63c61d28f27c99c9f308682be8b60ea3195001d39d3c781c6","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-468/cell.json"
"469","24606411","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","5","Americans","0","0","151,119","87,158","3002500005","0","opponent","baseline_win","9676","0","4","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","a01a5905b81bea924a2edaf2b9b10ed7d89e730a7d246c7d42a14bddba68b974","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-469/cell.json"
"470","24606412","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","10","Americans","0","1","87,158","151,119","3002500010","0","candidate","candidate_win","11680","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","9332df7475deae0af41cff9a472072a0391acbec073adbdb15354cbf29579e70","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-470/cell.json"
"471","24606415","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","15","Americans","0","1","151,119","87,158","3002500015","0","opponent","baseline_win","11032","0","4","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","7a9d71349ae468cae5466c14a90128b1ee2f20c83db619b2d7815f4a2055db4d","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-471/cell.json"
"472","24606421","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","20","Alliance","1","0","87,158","151,119","3002500020","0","candidate","candidate_win","13007","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","45e488d86c14a64ed171dce4eb9fb39abeac8baeae51cf5543f177d59cc81cef","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-472/cell.json"
"473","24606422","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","25","Alliance","1","0","151,119","87,158","3002500025","0","opponent","baseline_win","12147","0","4","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","06b8475ae9789610a7a6dfc39c14b192a022e38edcf8197b9f32a25f06d376ae","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-473/cell.json"
"474","24606427","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","30","Alliance","1","1","87,158","151,119","3002500030","0","opponent","baseline_win","18164","0","8","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","84cbf707428bd052096dbd926a355655e74050c1eea176ee0ec2ceede6ba84bf","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-474/cell.json"
"475","24606428","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","35","Alliance","1","1","151,119","87,158","3002500035","0","opponent","baseline_win","11332","0","4","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","e7d6078a49fd5d4d9ef84aee79893eb2ee135f6400a594acbc369a21f8687bc5","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-475/cell.json"
"476","24606429","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","40","French","2","0","87,158","151,119","3002500040","0","opponent","baseline_win","20751","0","8","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","523328c6ac0d550f7f0d0f31cddd68953f7694665b18b8e6b921dd950e6c70d1","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-476/cell.json"
"477","24606444","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","45","French","2","0","151,119","87,158","3002500045","0","opponent","baseline_win","10516","0","4","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","2fc0a85161466ba2c8957927984826b9df0d52af30b6522b5cf9f6f0939f71a4","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-477/cell.json"
"478","24606445","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","50","French","2","1","87,158","151,119","3002500050","0","opponent","baseline_win","18459","0","8","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","de3e1ca074cefbbb8060f8f8d606c3b75f49461a70af384c292f75716d940fec","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-478/cell.json"
"479","24606446","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","55","French","2","1","151,119","87,158","3002500055","0","opponent","baseline_win","11920","0","4","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","15a9b6060363e5ff0050758ca083b7766ae77cd4a4adf584865e15d7f8d9be58","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-479/cell.json"
"480","24606447","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","60","Germans","3","0","87,158","151,119","3002500060","0","opponent","baseline_win","26881","0","8","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","c05800364bbccc23c8200ddfd5dccaa1f0d21607e5eeb42751455d9499727ab5","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-480/cell.json"
"481","24606448","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","65","Germans","3","0","151,119","87,158","3002500065","0","opponent","baseline_win","9124","0","4","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","f4edafd4900fd81270ce933a5d4884530dd278a9babc1f1f5b9bed3fe439e9c2","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-481/cell.json"
"482","24606449","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","70","Germans","3","1","87,158","151,119","3002500070","0","candidate","candidate_win","13960","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","d34e4a7168d0c42615a2b2849d74a78fa846317f6733d8abbf6b465414c99b17","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-482/cell.json"
"483","24606450","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","75","Germans","3","1","151,119","87,158","3002500075","0","opponent","baseline_win","10234","0","4","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","1950e9a49ad22aa24fd099d114b3d0089efaf27d63aacd6d25f169f113f67eaf","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-483/cell.json"
"484","24606451","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","80","British","4","0","87,158","151,119","3002500080","0","candidate","candidate_win","13384","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","9f7d82d342de99466a6a4c72e401620d24fa37e9622d26fb962a2c4dc05db98a","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-484/cell.json"
"485","24606452","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","85","British","4","0","151,119","87,158","3002500085","0","opponent","baseline_win","9562","0","4","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","31d4b0451e1dab862eae4f35559d15da97571f428f2333dac74a582b96c34727","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-485/cell.json"
"486","24606453","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","90","British","4","1","87,158","151,119","3002500090","0","candidate","candidate_win","14039","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","0f296a45e9b4f9013e5d55131835e1ad0cde84c2b5eff74085405c6e010b3892","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-486/cell.json"
"487","24606454","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","95","British","4","1","151,119","87,158","3002500095","0","opponent","baseline_win","9404","0","4","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","c9cff01d50845c70245ef39f726cf37d04ff4eee8c777134986cedc403d77ad4","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-487/cell.json"
"488","24606455","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","100","Africans","5","0","87,158","151,119","3002500100","0","candidate","candidate_win","12079","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","58191839365144bfdd6f3a44582366f21f40713856592ebbf41081536668cb35","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-488/cell.json"
"489","24606456","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","105","Africans","5","0","151,119","87,158","3002500105","0","opponent","baseline_win","17377","0","6","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","f5685ca84b1565c5155885603bdec4969f6b39750f008923e831df94be10ca79","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-489/cell.json"
"490","24606457","hfo-bvb","cd_chrono_heckbvb.map","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","110","Africans","5","1","87,158","151,119","3002500110","0","candidate","candidate_win","11470","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","0db26d23ab58fcc6da52fbcec284540c9384d0bfcdc5d362f8dbdee0e23e0de7","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-490/cell.json"
