"jobLabel","rawJobId","state","exitCode","account","partition","allocatedCpus","restarts","elapsedSeconds","totalCpu","maxRss","requestedMemory","timeLimitMinutes","requestedTres","allocatedTres"
"27365752_171.batch","27369484.batch","COMPLETED","0:0","pi_jss233","","1","","1540","25:26.810","1004912K","","","","cpu=1,mem=8G,node=1"
"27365752_171.extern","27369484.extern","COMPLETED","0:0","pi_jss233","","1","","1540","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_172","27369553","COMPLETED","0:0","pi_jss233","day","1","0","1009","16:39.163","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_172.batch","27369553.batch","COMPLETED","0:0","pi_jss233","","1","","1009","16:39.163","963696K","","","","cpu=1,mem=8G,node=1"
"27365752_172.extern","27369553.extern","COMPLETED","0:0","pi_jss233","","1","","1009","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_173","27369555","COMPLETED","0:0","pi_jss233","day","1","0","1469","24:18.989","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_173.batch","27369555.batch","COMPLETED","0:0","pi_jss233","","1","","1469","24:18.989","945856K","","","","cpu=1,mem=8G,node=1"
"27365752_173.extern","27369555.extern","COMPLETED","0:0","pi_jss233","","1","","1469","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_174","27369621","COMPLETED","0:0","pi_jss233","day","1","0","779","12:51.270","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_174.batch","27369621.batch","COMPLETED","0:0","pi_jss233","","1","","779","12:51.270","925224K","","","","cpu=1,mem=8G,node=1"
"27365752_174.extern","27369621.extern","COMPLETED","0:0","pi_jss233","","1","","779","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_175","27369622","COMPLETED","0:0","pi_jss233","day","1","0","797","13:08.318","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_175.batch","27369622.batch","COMPLETED","0:0","pi_jss233","","1","","797","13:08.318","921748K","","","","cpu=1,mem=8G,node=1"
"27365752_175.extern","27369622.extern","COMPLETED","0:0","pi_jss233","","1","","797","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_176","27369631","COMPLETED","0:0","pi_jss233","day","1","0","1088","17:57.902","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_176.batch","27369631.batch","COMPLETED","0:0","pi_jss233","","1","","1088","17:57.902","930592K","","","","cpu=1,mem=8G,node=1"
"27365752_176.extern","27369631.extern","COMPLETED","0:0","pi_jss233","","1","","1088","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_177","27369632","COMPLETED","0:0","pi_jss233","day","1","0","1042","17:14.134","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_177.batch","27369632.batch","COMPLETED","0:0","pi_jss233","","1","","1042","17:14.134","931796K","","","","cpu=1,mem=8G,node=1"
"27365752_177.extern","27369632.extern","COMPLETED","0:0","pi_jss233","","1","","1042","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_178","27369638","COMPLETED","0:0","pi_jss233","day","1","0","1498","24:47.334","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_178.batch","27369638.batch","COMPLETED","0:0","pi_jss233","","1","","1498","24:47.334","934796K","","","","cpu=1,mem=8G,node=1"
"27365752_178.extern","27369638.extern","COMPLETED","0:0","pi_jss233","","1","","1498","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_179","27369689","COMPLETED","0:0","pi_jss233","day","1","0","1684","27:50.610","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_179.batch","27369689.batch","COMPLETED","0:0","pi_jss233","","1","","1684","27:50.610","936840K","","","","cpu=1,mem=8G,node=1"
"27365752_179.extern","27369689.extern","COMPLETED","0:0","pi_jss233","","1","","1684","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_180","27369690","COMPLETED","0:0","pi_jss233","day","1","0","862","14:14.243","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_180.batch","27369690.batch","COMPLETED","0:0","pi_jss233","","1","","862","14:14.243","900620K","","","","cpu=1,mem=8G,node=1"
"27365752_180.extern","27369690.extern","COMPLETED","0:0","pi_jss233","","1","","862","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_181","27369708","COMPLETED","0:0","pi_jss233","day","1","0","880","14:32.318","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_181.batch","27369708.batch","COMPLETED","0:0","pi_jss233","","1","","880","14:32.318","937644K","","","","cpu=1,mem=8G,node=1"
"27365752_181.extern","27369708.extern","COMPLETED","0:0","pi_jss233","","1","","880","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_182","27369775","COMPLETED","0:0","pi_jss233","day","1","0","1608","26:37.794","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_182.batch","27369775.batch","COMPLETED","0:0","pi_jss233","","1","","1608","26:37.794","918940K","","","","cpu=1,mem=8G,node=1"
"27365752_182.extern","27369775.extern","COMPLETED","0:0","pi_jss233","","1","","1608","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_183","27369776","COMPLETED","0:0","pi_jss233","day","1","0","1638","27:06.776","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_183.batch","27369776.batch","COMPLETED","0:0","pi_jss233","","1","","1638","27:06.776","920020K","","","","cpu=1,mem=8G,node=1"
"27365752_183.extern","27369776.extern","COMPLETED","0:0","pi_jss233","","1","","1638","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_184","27369827","COMPLETED","0:0","pi_jss233","day","1","0","1468","24:18.900","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_184.batch","27369827.batch","COMPLETED","0:0","pi_jss233","","1","","1468","24:18.900","950740K","","","","cpu=1,mem=8G,node=1"
"27365752_184.extern","27369827.extern","COMPLETED","0:0","pi_jss233","","1","","1468","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_185","27369831","COMPLETED","0:0","pi_jss233","day","1","0","726","12:00.095","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_185.batch","27369831.batch","COMPLETED","0:0","pi_jss233","","1","","726","12:00.095","927048K","","","","cpu=1,mem=8G,node=1"
"27365752_185.extern","27369831.extern","COMPLETED","0:0","pi_jss233","","1","","726","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_186","27369953","COMPLETED","0:0","pi_jss233","day","1","0","1460","24:11.784","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_186.batch","27369953.batch","COMPLETED","0:0","pi_jss233","","1","","1460","24:11.784","1241048K","","","","cpu=1,mem=8G,node=1"
"27365752_186.extern","27369953.extern","COMPLETED","0:0","pi_jss233","","1","","1460","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_187","27369954","COMPLETED","0:0","pi_jss233","day","1","0","2172","35:52.439","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_187.batch","27369954.batch","COMPLETED","0:0","pi_jss233","","1","","2172","35:52.439","945192K","","","","cpu=1,mem=8G,node=1"
"27365752_187.extern","27369954.extern","COMPLETED","0:0","pi_jss233","","1","","2172","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_188","27369957","COMPLETED","0:0","pi_jss233","day","1","0","1941","32:08.292","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_188.batch","27369957.batch","COMPLETED","0:0","pi_jss233","","1","","1941","32:08.292","962156K","","","","cpu=1,mem=8G,node=1"
"27365752_188.extern","27369957.extern","COMPLETED","0:0","pi_jss233","","1","","1941","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_189","27369958","COMPLETED","0:0","pi_jss233","day","1","0","1286","21:17.519","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_189.batch","27369958.batch","COMPLETED","0:0","pi_jss233","","1","","1286","21:17.519","944048K","","","","cpu=1,mem=8G,node=1"
"27365752_189.extern","27369958.extern","COMPLETED","0:0","pi_jss233","","1","","1286","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_190","27370039","COMPLETED","0:0","pi_jss233","day","1","0","1732","28:41.673","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_190.batch","27370039.batch","COMPLETED","0:0","pi_jss233","","1","","1732","28:41.673","939512K","","","","cpu=1,mem=8G,node=1"
"27365752_190.extern","27370039.extern","COMPLETED","0:0","pi_jss233","","1","","1732","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_191","27370041","COMPLETED","0:0","pi_jss233","day","1","0","1671","27:37.435","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_191.batch","27370041.batch","COMPLETED","0:0","pi_jss233","","1","","1671","27:37.435","954208K","","","","cpu=1,mem=8G,node=1"
"27365752_191.extern","27370041.extern","COMPLETED","0:0","pi_jss233","","1","","1671","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_192","27370050","COMPLETED","0:0","pi_jss233","day","1","0","851","14:04.616","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_192.batch","27370050.batch","COMPLETED","0:0","pi_jss233","","1","","851","14:04.616","924856K","","","","cpu=1,mem=8G,node=1"
"27365752_192.extern","27370050.extern","COMPLETED","0:0","pi_jss233","","1","","851","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_193","27370051","COMPLETED","0:0","pi_jss233","day","1","0","713","11:47.011","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_193.batch","27370051.batch","COMPLETED","0:0","pi_jss233","","1","","713","11:47.011","909028K","","","","cpu=1,mem=8G,node=1"
"27365752_193.extern","27370051.extern","COMPLETED","0:0","pi_jss233","","1","","713","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_194","27370107","COMPLETED","0:0","pi_jss233","day","1","0","737","12:10.281","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_194.batch","27370107.batch","COMPLETED","0:0","pi_jss233","","1","","737","12:10.281","918568K","","","","cpu=1,mem=8G,node=1"
"27365752_194.extern","27370107.extern","COMPLETED","0:0","pi_jss233","","1","","737","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_195","27370116","COMPLETED","0:0","pi_jss233","day","1","0","839","13:50.179","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_195.batch","27370116.batch","COMPLETED","0:0","pi_jss233","","1","","839","13:50.179","913836K","","","","cpu=1,mem=8G,node=1"
"27365752_195.extern","27370116.extern","COMPLETED","0:0","pi_jss233","","1","","839","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_196","27370180","COMPLETED","0:0","pi_jss233","day","1","0","602","09:55.912","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_196.batch","27370180.batch","COMPLETED","0:0","pi_jss233","","1","","602","09:55.912","916316K","","","","cpu=1,mem=8G,node=1"
"27365752_196.extern","27370180.extern","COMPLETED","0:0","pi_jss233","","1","","602","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_197","27370184","COMPLETED","0:0","pi_jss233","day","1","0","1069","17:40.182","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_197.batch","27370184.batch","COMPLETED","0:0","pi_jss233","","1","","1069","17:40.182","909664K","","","","cpu=1,mem=8G,node=1"
"27365752_197.extern","27370184.extern","COMPLETED","0:0","pi_jss233","","1","","1069","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_198","27370185","COMPLETED","0:0","pi_jss233","day","1","0","1744","28:52.556","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_198.batch","27370185.batch","COMPLETED","0:0","pi_jss233","","1","","1744","28:52.556","947956K","","","","cpu=1,mem=8G,node=1"
"27365752_198.extern","27370185.extern","COMPLETED","0:0","pi_jss233","","1","","1744","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
"27365752_199","27365752","COMPLETED","0:0","pi_jss233","day","1","0","1366","22:35.943","","8G","360","billing=1,cpu=1,mem=8G,node=1","billing=1,cpu=1,mem=8G,node=1"
"27365752_199.batch","27365752.batch","COMPLETED","0:0","pi_jss233","","1","","1366","22:35.943","940340K","","","","cpu=1,mem=8G,node=1"
"27365752_199.extern","27365752.extern","COMPLETED","0:0","pi_jss233","","1","","1366","00:00:00","","","","","billing=1,cpu=1,mem=8G,node=1"
