"contrast","endpoint","group","id","transition","count"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-tvt","D->W","1"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-tvt","D->D","1"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-tvt","D->L","0"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-tvt","L->W","0"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-tvt","L->D","0"
"v2_minus_disabled","v5","strata","ra2web_advanced__hfo-tvt","L->L","1"
"v2_minus_disabled","v5","maps","hfo-bvb","W->W","4"
"v2_minus_disabled","v5","maps","hfo-bvb","W->D","2"
"v2_minus_disabled","v5","maps","hfo-bvb","W->L","1"
"v2_minus_disabled","v5","maps","hfo-bvb","D->W","0"
"v2_minus_disabled","v5","maps","hfo-bvb","D->D","2"
"v2_minus_disabled","v5","maps","hfo-bvb","D->L","4"
"v2_minus_disabled","v5","maps","hfo-bvb","L->W","0"
"v2_minus_disabled","v5","maps","hfo-bvb","L->D","0"
"v2_minus_disabled","v5","maps","hfo-bvb","L->L","3"
"v2_minus_disabled","v5","maps","hfo-corners","W->W","2"
"v2_minus_disabled","v5","maps","hfo-corners","W->D","1"
"v2_minus_disabled","v5","maps","hfo-corners","W->L","0"
"v2_minus_disabled","v5","maps","hfo-corners","D->W","1"
"v2_minus_disabled","v5","maps","hfo-corners","D->D","7"
"v2_minus_disabled","v5","maps","hfo-corners","D->L","0"
"v2_minus_disabled","v5","maps","hfo-corners","L->W","0"
"v2_minus_disabled","v5","maps","hfo-corners","L->D","2"
"v2_minus_disabled","v5","maps","hfo-corners","L->L","3"
"v2_minus_disabled","v5","maps","hfo-corners-b","W->W","1"
"v2_minus_disabled","v5","maps","hfo-corners-b","W->D","3"
"v2_minus_disabled","v5","maps","hfo-corners-b","W->L","0"
"v2_minus_disabled","v5","maps","hfo-corners-b","D->W","2"
"v2_minus_disabled","v5","maps","hfo-corners-b","D->D","7"
"v2_minus_disabled","v5","maps","hfo-corners-b","D->L","0"
"v2_minus_disabled","v5","maps","hfo-corners-b","L->W","0"
"v2_minus_disabled","v5","maps","hfo-corners-b","L->D","1"
"v2_minus_disabled","v5","maps","hfo-corners-b","L->L","2"
"v2_minus_disabled","v5","maps","hfo-corners-b-golden","W->W","2"
"v2_minus_disabled","v5","maps","hfo-corners-b-golden","W->D","1"
"v2_minus_disabled","v5","maps","hfo-corners-b-golden","W->L","3"
"v2_minus_disabled","v5","maps","hfo-corners-b-golden","D->W","1"
"v2_minus_disabled","v5","maps","hfo-corners-b-golden","D->D","3"
"v2_minus_disabled","v5","maps","hfo-corners-b-golden","D->L","1"
"v2_minus_disabled","v5","maps","hfo-corners-b-golden","L->W","0"
"v2_minus_disabled","v5","maps","hfo-corners-b-golden","L->D","0"
"v2_minus_disabled","v5","maps","hfo-corners-b-golden","L->L","5"
"v2_minus_disabled","v5","maps","hfo-golden","W->W","3"
"v2_minus_disabled","v5","maps","hfo-golden","W->D","3"
"v2_minus_disabled","v5","maps","hfo-golden","W->L","1"
"v2_minus_disabled","v5","maps","hfo-golden","D->W","2"
"v2_minus_disabled","v5","maps","hfo-golden","D->D","2"
"v2_minus_disabled","v5","maps","hfo-golden","D->L","2"
"v2_minus_disabled","v5","maps","hfo-golden","L->W","0"
"v2_minus_disabled","v5","maps","hfo-golden","L->D","0"
"v2_minus_disabled","v5","maps","hfo-golden","L->L","3"
"v2_minus_disabled","v5","maps","hfo-le","W->W","4"
"v2_minus_disabled","v5","maps","hfo-le","W->D","2"
"v2_minus_disabled","v5","maps","hfo-le","W->L","0"
"v2_minus_disabled","v5","maps","hfo-le","D->W","0"
"v2_minus_disabled","v5","maps","hfo-le","D->D","4"
"v2_minus_disabled","v5","maps","hfo-le","D->L","1"
"v2_minus_disabled","v5","maps","hfo-le","L->W","0"
"v2_minus_disabled","v5","maps","hfo-le","L->D","2"
"v2_minus_disabled","v5","maps","hfo-le","L->L","3"
"v2_minus_disabled","v5","maps","hfo-lvl","W->W","5"
"v2_minus_disabled","v5","maps","hfo-lvl","W->D","0"
"v2_minus_disabled","v5","maps","hfo-lvl","W->L","1"
"v2_minus_disabled","v5","maps","hfo-lvl","D->W","1"
"v2_minus_disabled","v5","maps","hfo-lvl","D->D","3"
"v2_minus_disabled","v5","maps","hfo-lvl","D->L","0"
"v2_minus_disabled","v5","maps","hfo-lvl","L->W","0"
"v2_minus_disabled","v5","maps","hfo-lvl","L->D","2"
"v2_minus_disabled","v5","maps","hfo-lvl","L->L","4"
"v2_minus_disabled","v5","maps","hfo-original","W->W","4"
"v2_minus_disabled","v5","maps","hfo-original","W->D","3"
"v2_minus_disabled","v5","maps","hfo-original","W->L","0"
"v2_minus_disabled","v5","maps","hfo-original","D->W","0"
"v2_minus_disabled","v5","maps","hfo-original","D->D","3"
"v2_minus_disabled","v5","maps","hfo-original","D->L","1"
"v2_minus_disabled","v5","maps","hfo-original","L->W","0"
"v2_minus_disabled","v5","maps","hfo-original","L->D","0"
"v2_minus_disabled","v5","maps","hfo-original","L->L","5"
"v2_minus_disabled","v5","maps","hfo-rvr","W->W","0"
"v2_minus_disabled","v5","maps","hfo-rvr","W->D","4"
"v2_minus_disabled","v5","maps","hfo-rvr","W->L","0"
"v2_minus_disabled","v5","maps","hfo-rvr","D->W","1"
"v2_minus_disabled","v5","maps","hfo-rvr","D->D","8"
"v2_minus_disabled","v5","maps","hfo-rvr","D->L","0"
"v2_minus_disabled","v5","maps","hfo-rvr","L->W","0"
"v2_minus_disabled","v5","maps","hfo-rvr","L->D","0"
"v2_minus_disabled","v5","maps","hfo-rvr","L->L","3"
"v2_minus_disabled","v5","maps","hfo-tvt","W->W","3"
"v2_minus_disabled","v5","maps","hfo-tvt","W->D","5"
"v2_minus_disabled","v5","maps","hfo-tvt","W->L","1"
"v2_minus_disabled","v5","maps","hfo-tvt","D->W","2"
"v2_minus_disabled","v5","maps","hfo-tvt","D->D","4"
"v2_minus_disabled","v5","maps","hfo-tvt","D->L","0"
"v2_minus_disabled","v5","maps","hfo-tvt","L->W","0"
"v2_minus_disabled","v5","maps","hfo-tvt","L->D","0"
"v2_minus_disabled","v5","maps","hfo-tvt","L->L","1"
"v2_minus_disabled","v5","maps","pacific-heights","W->W","4"
"v2_minus_disabled","v5","maps","pacific-heights","W->D","1"
"v2_minus_disabled","v5","maps","pacific-heights","W->L","1"
"v2_minus_disabled","v5","maps","pacific-heights","D->W","0"
"v2_minus_disabled","v5","maps","pacific-heights","D->D","1"
"v2_minus_disabled","v5","maps","pacific-heights","D->L","1"
"v2_minus_disabled","v5","maps","pacific-heights","L->W","0"
"v2_minus_disabled","v5","maps","pacific-heights","L->D","0"
"v2_minus_disabled","v5","maps","pacific-heights","L->L","0"
"v2_minus_disabled","v5","maps","peak","W->W","3"
"v2_minus_disabled","v5","maps","peak","W->D","0"
"v2_minus_disabled","v5","maps","peak","W->L","0"
"v2_minus_disabled","v5","maps","peak","D->W","2"
"v2_minus_disabled","v5","maps","peak","D->D","3"
"v2_minus_disabled","v5","maps","peak","D->L","0"
"v2_minus_disabled","v5","maps","peak","L->W","0"
"v2_minus_disabled","v5","maps","peak","L->D","0"
"v2_minus_disabled","v5","maps","peak","L->L","0"
"v2_minus_disabled","v5","maps","south-pacific","W->W","0"
"v2_minus_disabled","v5","maps","south-pacific","W->D","0"
"v2_minus_disabled","v5","maps","south-pacific","W->L","0"
"v2_minus_disabled","v5","maps","south-pacific","D->W","0"
"v2_minus_disabled","v5","maps","south-pacific","D->D","6"
"v2_minus_disabled","v5","maps","south-pacific","D->L","0"
"v2_minus_disabled","v5","maps","south-pacific","L->W","0"
"v2_minus_disabled","v5","maps","south-pacific","L->D","0"
"v2_minus_disabled","v5","maps","south-pacific","L->L","2"
"v2_minus_disabled","v5","maps","south-pacific-2","W->W","0"
"v2_minus_disabled","v5","maps","south-pacific-2","W->D","0"
"v2_minus_disabled","v5","maps","south-pacific-2","W->L","0"
"v2_minus_disabled","v5","maps","south-pacific-2","D->W","0"
"v2_minus_disabled","v5","maps","south-pacific-2","D->D","6"
"v2_minus_disabled","v5","maps","south-pacific-2","D->L","0"
"v2_minus_disabled","v5","maps","south-pacific-2","L->W","0"
"v2_minus_disabled","v5","maps","south-pacific-2","L->D","1"
"v2_minus_disabled","v5","maps","south-pacific-2","L->L","1"
"v2_minus_disabled","v5","maps","tour-of-egypt","W->W","1"
"v2_minus_disabled","v5","maps","tour-of-egypt","W->D","0"
"v2_minus_disabled","v5","maps","tour-of-egypt","W->L","0"
"v2_minus_disabled","v5","maps","tour-of-egypt","D->W","1"
"v2_minus_disabled","v5","maps","tour-of-egypt","D->D","0"
"v2_minus_disabled","v5","maps","tour-of-egypt","D->L","0"
"v2_minus_disabled","v5","maps","tour-of-egypt","L->W","0"
"v2_minus_disabled","v5","maps","tour-of-egypt","L->D","0"
"v2_minus_disabled","v5","maps","tour-of-egypt","L->L","6"
"v2_minus_disabled","v5","countries","Africans","W->W","14"
"v2_minus_disabled","v5","countries","Africans","W->D","14"
"v2_minus_disabled","v5","countries","Africans","W->L","1"
"v2_minus_disabled","v5","countries","Africans","D->W","7"
"v2_minus_disabled","v5","countries","Africans","D->D","43"
"v2_minus_disabled","v5","countries","Africans","D->L","7"
"v2_minus_disabled","v5","countries","Africans","L->W","0"
"v2_minus_disabled","v5","countries","Africans","L->D","4"
"v2_minus_disabled","v5","countries","Africans","L->L","10"
"v2_minus_disabled","v5","countries","Americans","W->W","22"
"v2_minus_disabled","v5","countries","Americans","W->D","11"
"v2_minus_disabled","v5","countries","Americans","W->L","7"
"v2_minus_disabled","v5","countries","Americans","D->W","6"
"v2_minus_disabled","v5","countries","Americans","D->D","16"
"v2_minus_disabled","v5","countries","Americans","D->L","3"
"v2_minus_disabled","v5","countries","Americans","L->W","0"
"v2_minus_disabled","v5","countries","Americans","L->D","4"
"v2_minus_disabled","v5","countries","Americans","L->L","31"
"v2_minus_disabled","v5","factions","Allied","W->W","22"
"v2_minus_disabled","v5","factions","Allied","W->D","11"
"v2_minus_disabled","v5","factions","Allied","W->L","7"
"v2_minus_disabled","v5","factions","Allied","D->W","6"
"v2_minus_disabled","v5","factions","Allied","D->D","16"
"v2_minus_disabled","v5","factions","Allied","D->L","3"
"v2_minus_disabled","v5","factions","Allied","L->W","0"
"v2_minus_disabled","v5","factions","Allied","L->D","4"
"v2_minus_disabled","v5","factions","Allied","L->L","31"
"v2_minus_disabled","v5","factions","Soviet","W->W","14"
"v2_minus_disabled","v5","factions","Soviet","W->D","14"
"v2_minus_disabled","v5","factions","Soviet","W->L","1"
"v2_minus_disabled","v5","factions","Soviet","D->W","7"
"v2_minus_disabled","v5","factions","Soviet","D->D","43"
"v2_minus_disabled","v5","factions","Soviet","D->L","7"
"v2_minus_disabled","v5","factions","Soviet","L->W","0"
"v2_minus_disabled","v5","factions","Soviet","L->D","4"
"v2_minus_disabled","v5","factions","Soviet","L->L","10"
"v2_minus_disabled","v5","slots","0","W->W","15"
"v2_minus_disabled","v5","slots","0","W->D","10"
"v2_minus_disabled","v5","slots","0","W->L","6"
"v2_minus_disabled","v5","slots","0","D->W","6"
"v2_minus_disabled","v5","slots","0","D->D","29"
"v2_minus_disabled","v5","slots","0","D->L","5"
"v2_minus_disabled","v5","slots","0","L->W","0"
"v2_minus_disabled","v5","slots","0","L->D","5"
"v2_minus_disabled","v5","slots","0","L->L","24"
"v2_minus_disabled","v5","slots","1","W->W","21"
"v2_minus_disabled","v5","slots","1","W->D","15"
"v2_minus_disabled","v5","slots","1","W->L","2"
"v2_minus_disabled","v5","slots","1","D->W","7"
"v2_minus_disabled","v5","slots","1","D->D","30"
"v2_minus_disabled","v5","slots","1","D->L","5"
"v2_minus_disabled","v5","slots","1","L->W","0"
"v2_minus_disabled","v5","slots","1","L->D","3"
"v2_minus_disabled","v5","slots","1","L->L","17"
"v2_minus_disabled","v5","directions","0","W->W","16"
"v2_minus_disabled","v5","directions","0","W->D","7"
"v2_minus_disabled","v5","directions","0","W->L","3"
"v2_minus_disabled","v5","directions","0","D->W","4"
"v2_minus_disabled","v5","directions","0","D->D","29"
"v2_minus_disabled","v5","directions","0","D->L","5"
"v2_minus_disabled","v5","directions","0","L->W","0"
"v2_minus_disabled","v5","directions","0","L->D","6"
"v2_minus_disabled","v5","directions","0","L->L","30"
"v2_minus_disabled","v5","directions","1","W->W","20"
"v2_minus_disabled","v5","directions","1","W->D","18"
"v2_minus_disabled","v5","directions","1","W->L","5"
"v2_minus_disabled","v5","directions","1","D->W","9"
"v2_minus_disabled","v5","directions","1","D->D","30"
"v2_minus_disabled","v5","directions","1","D->L","5"
"v2_minus_disabled","v5","directions","1","L->W","0"
"v2_minus_disabled","v5","directions","1","L->D","2"
"v2_minus_disabled","v5","directions","1","L->L","11"
"v2_minus_disabled","v5","countryDirection","Africans/0","W->W","9"
"v2_minus_disabled","v5","countryDirection","Africans/0","W->D","5"
"v2_minus_disabled","v5","countryDirection","Africans/0","W->L","1"
"v2_minus_disabled","v5","countryDirection","Africans/0","D->W","2"
"v2_minus_disabled","v5","countryDirection","Africans/0","D->D","21"
"v2_minus_disabled","v5","countryDirection","Africans/0","D->L","4"
"v2_minus_disabled","v5","countryDirection","Africans/0","L->W","0"
"v2_minus_disabled","v5","countryDirection","Africans/0","L->D","3"
"v2_minus_disabled","v5","countryDirection","Africans/0","L->L","5"
"v2_minus_disabled","v5","countryDirection","Africans/1","W->W","5"
"v2_minus_disabled","v5","countryDirection","Africans/1","W->D","9"
"v2_minus_disabled","v5","countryDirection","Africans/1","W->L","0"
"v2_minus_disabled","v5","countryDirection","Africans/1","D->W","5"
"v2_minus_disabled","v5","countryDirection","Africans/1","D->D","22"
"v2_minus_disabled","v5","countryDirection","Africans/1","D->L","3"
"v2_minus_disabled","v5","countryDirection","Africans/1","L->W","0"
"v2_minus_disabled","v5","countryDirection","Africans/1","L->D","1"
"v2_minus_disabled","v5","countryDirection","Africans/1","L->L","5"
"v2_minus_disabled","v5","countryDirection","Americans/0","W->W","7"
"v2_minus_disabled","v5","countryDirection","Americans/0","W->D","2"
"v2_minus_disabled","v5","countryDirection","Americans/0","W->L","2"
"v2_minus_disabled","v5","countryDirection","Americans/0","D->W","2"
"v2_minus_disabled","v5","countryDirection","Americans/0","D->D","8"
"v2_minus_disabled","v5","countryDirection","Americans/0","D->L","1"
"v2_minus_disabled","v5","countryDirection","Americans/0","L->W","0"
"v2_minus_disabled","v5","countryDirection","Americans/0","L->D","3"
"v2_minus_disabled","v5","countryDirection","Americans/0","L->L","25"
"v2_minus_disabled","v5","countryDirection","Americans/1","W->W","15"
"v2_minus_disabled","v5","countryDirection","Americans/1","W->D","9"
"v2_minus_disabled","v5","countryDirection","Americans/1","W->L","5"
"v2_minus_disabled","v5","countryDirection","Americans/1","D->W","4"
"v2_minus_disabled","v5","countryDirection","Americans/1","D->D","8"
"v2_minus_disabled","v5","countryDirection","Americans/1","D->L","2"
"v2_minus_disabled","v5","countryDirection","Americans/1","L->W","0"
"v2_minus_disabled","v5","countryDirection","Americans/1","L->D","1"
"v2_minus_disabled","v5","countryDirection","Americans/1","L->L","6"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","W->W","12"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","W->D","7"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","W->L","1"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","D->W","5"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","D->D","18"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","D->L","4"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","L->W","0"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","L->D","3"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","L->L","10"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","W->W","15"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","W->D","7"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","W->L","3"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","D->W","2"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","D->D","13"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","D->L","1"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","L->W","0"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","L->D","2"
"v2_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","L->L","17"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","W->W","2"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","W->D","7"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","W->L","0"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","D->W","2"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","D->D","25"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","D->L","3"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","L->W","0"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","L->D","1"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","L->L","0"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","W->W","7"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","W->D","4"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","W->L","4"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","D->W","4"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","D->D","3"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","D->L","2"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","L->W","0"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","L->D","2"
"v2_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","L->L","14"
"v2_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","W->W","15"
"v2_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","W->D","7"
"v2_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","W->L","3"
"v2_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","D->W","2"
"v2_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","D->D","13"
"v2_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","D->L","1"
"v2_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","L->W","0"
"v2_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","L->D","2"
"v2_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","L->L","17"
"v2_minus_disabled","v5","opponentFaction","pinned_supalosa/Soviet","W->W","12"
