"caseIndex","caseId","blockIndex","cohort","mapId","countryOrdinal","country","candidateStartOrdinal","opponentStartOrdinal","candidateStart","opponentStart","candidateSlot","repeatIndex","pairIndex","pairId","requestedEngineSeed","observedCandidateStart","observedOpponentStart","updates","selectorJobId","cellSha256"
"1887","fresh-dual-v1-1887","15","advanced","hfo-le","2","French","0","2","39,82","151,119","1","3","43","advanced:hfo-le:2:0:3","3768000043","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1888","fresh-dual-v1-1888","15","advanced","hfo-le","2","French","0","2","39,82","151,119","0","4","44","advanced:hfo-le:2:0:4","3768000044","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1889","fresh-dual-v1-1889","15","advanced","hfo-le","2","French","0","2","39,82","151,119","1","4","44","advanced:hfo-le:2:0:4","3768000044","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1890","fresh-dual-v1-1890","15","advanced","hfo-le","2","French","1","3","88,34","88,157","0","0","45","advanced:hfo-le:2:1:0","3768000045","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1891","fresh-dual-v1-1891","15","advanced","hfo-le","2","French","1","3","88,34","88,157","1","0","45","advanced:hfo-le:2:1:0","3768000045","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1892","fresh-dual-v1-1892","15","advanced","hfo-le","2","French","1","3","88,34","88,157","0","1","46","advanced:hfo-le:2:1:1","3768000046","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1893","fresh-dual-v1-1893","15","advanced","hfo-le","2","French","1","3","88,34","88,157","1","1","46","advanced:hfo-le:2:1:1","3768000046","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1894","fresh-dual-v1-1894","15","advanced","hfo-le","2","French","1","3","88,34","88,157","0","2","47","advanced:hfo-le:2:1:2","3768000047","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1895","fresh-dual-v1-1895","15","advanced","hfo-le","2","French","1","3","88,34","88,157","1","2","47","advanced:hfo-le:2:1:2","3768000047","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1896","fresh-dual-v1-1896","15","advanced","hfo-le","2","French","1","3","88,34","88,157","0","3","48","advanced:hfo-le:2:1:3","3768000048","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1897","fresh-dual-v1-1897","15","advanced","hfo-le","2","French","1","3","88,34","88,157","1","3","48","advanced:hfo-le:2:1:3","3768000048","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1898","fresh-dual-v1-1898","15","advanced","hfo-le","2","French","1","3","88,34","88,157","0","4","49","advanced:hfo-le:2:1:4","3768000049","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1899","fresh-dual-v1-1899","15","advanced","hfo-le","2","French","1","3","88,34","88,157","1","4","49","advanced:hfo-le:2:1:4","3768000049","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1900","fresh-dual-v1-1900","15","advanced","hfo-le","2","French","2","0","151,119","39,82","0","0","50","advanced:hfo-le:2:2:0","3768000050","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1901","fresh-dual-v1-1901","15","advanced","hfo-le","2","French","2","0","151,119","39,82","1","0","50","advanced:hfo-le:2:2:0","3768000050","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1902","fresh-dual-v1-1902","15","advanced","hfo-le","2","French","2","0","151,119","39,82","0","1","51","advanced:hfo-le:2:2:1","3768000051","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1903","fresh-dual-v1-1903","15","advanced","hfo-le","2","French","2","0","151,119","39,82","1","1","51","advanced:hfo-le:2:2:1","3768000051","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1904","fresh-dual-v1-1904","15","advanced","hfo-le","2","French","2","0","151,119","39,82","0","2","52","advanced:hfo-le:2:2:2","3768000052","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1905","fresh-dual-v1-1905","15","advanced","hfo-le","2","French","2","0","151,119","39,82","1","2","52","advanced:hfo-le:2:2:2","3768000052","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1906","fresh-dual-v1-1906","15","advanced","hfo-le","2","French","2","0","151,119","39,82","0","3","53","advanced:hfo-le:2:2:3","3768000053","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1907","fresh-dual-v1-1907","15","advanced","hfo-le","2","French","2","0","151,119","39,82","1","3","53","advanced:hfo-le:2:2:3","3768000053","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1908","fresh-dual-v1-1908","15","advanced","hfo-le","2","French","2","0","151,119","39,82","0","4","54","advanced:hfo-le:2:2:4","3768000054","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1909","fresh-dual-v1-1909","15","advanced","hfo-le","2","French","2","0","151,119","39,82","1","4","54","advanced:hfo-le:2:2:4","3768000054","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1910","fresh-dual-v1-1910","15","advanced","hfo-le","2","French","3","1","88,157","88,34","0","0","55","advanced:hfo-le:2:3:0","3768000055","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1911","fresh-dual-v1-1911","15","advanced","hfo-le","2","French","3","1","88,157","88,34","1","0","55","advanced:hfo-le:2:3:0","3768000055","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1912","fresh-dual-v1-1912","15","advanced","hfo-le","2","French","3","1","88,157","88,34","0","1","56","advanced:hfo-le:2:3:1","3768000056","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1913","fresh-dual-v1-1913","15","advanced","hfo-le","2","French","3","1","88,157","88,34","1","1","56","advanced:hfo-le:2:3:1","3768000056","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1914","fresh-dual-v1-1914","15","advanced","hfo-le","2","French","3","1","88,157","88,34","0","2","57","advanced:hfo-le:2:3:2","3768000057","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1915","fresh-dual-v1-1915","15","advanced","hfo-le","2","French","3","1","88,157","88,34","1","2","57","advanced:hfo-le:2:3:2","3768000057","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1916","fresh-dual-v1-1916","15","advanced","hfo-le","2","French","3","1","88,157","88,34","0","3","58","advanced:hfo-le:2:3:3","3768000058","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1917","fresh-dual-v1-1917","15","advanced","hfo-le","2","French","3","1","88,157","88,34","1","3","58","advanced:hfo-le:2:3:3","3768000058","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1918","fresh-dual-v1-1918","15","advanced","hfo-le","2","French","3","1","88,157","88,34","0","4","59","advanced:hfo-le:2:3:4","3768000059","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1919","fresh-dual-v1-1919","15","advanced","hfo-le","2","French","3","1","88,157","88,34","1","4","59","advanced:hfo-le:2:3:4","3768000059","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1920","fresh-dual-v1-1920","15","advanced","hfo-le","3","Germans","0","2","39,82","151,119","0","0","60","advanced:hfo-le:3:0:0","3768000060","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1921","fresh-dual-v1-1921","15","advanced","hfo-le","3","Germans","0","2","39,82","151,119","1","0","60","advanced:hfo-le:3:0:0","3768000060","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1922","fresh-dual-v1-1922","15","advanced","hfo-le","3","Germans","0","2","39,82","151,119","0","1","61","advanced:hfo-le:3:0:1","3768000061","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1923","fresh-dual-v1-1923","15","advanced","hfo-le","3","Germans","0","2","39,82","151,119","1","1","61","advanced:hfo-le:3:0:1","3768000061","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1924","fresh-dual-v1-1924","15","advanced","hfo-le","3","Germans","0","2","39,82","151,119","0","2","62","advanced:hfo-le:3:0:2","3768000062","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1925","fresh-dual-v1-1925","15","advanced","hfo-le","3","Germans","0","2","39,82","151,119","1","2","62","advanced:hfo-le:3:0:2","3768000062","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1926","fresh-dual-v1-1926","15","advanced","hfo-le","3","Germans","0","2","39,82","151,119","0","3","63","advanced:hfo-le:3:0:3","3768000063","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1927","fresh-dual-v1-1927","15","advanced","hfo-le","3","Germans","0","2","39,82","151,119","1","3","63","advanced:hfo-le:3:0:3","3768000063","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1928","fresh-dual-v1-1928","15","advanced","hfo-le","3","Germans","0","2","39,82","151,119","0","4","64","advanced:hfo-le:3:0:4","3768000064","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1929","fresh-dual-v1-1929","15","advanced","hfo-le","3","Germans","0","2","39,82","151,119","1","4","64","advanced:hfo-le:3:0:4","3768000064","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1930","fresh-dual-v1-1930","15","advanced","hfo-le","3","Germans","1","3","88,34","88,157","0","0","65","advanced:hfo-le:3:1:0","3768000065","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1931","fresh-dual-v1-1931","15","advanced","hfo-le","3","Germans","1","3","88,34","88,157","1","0","65","advanced:hfo-le:3:1:0","3768000065","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1932","fresh-dual-v1-1932","15","advanced","hfo-le","3","Germans","1","3","88,34","88,157","0","1","66","advanced:hfo-le:3:1:1","3768000066","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1933","fresh-dual-v1-1933","15","advanced","hfo-le","3","Germans","1","3","88,34","88,157","1","1","66","advanced:hfo-le:3:1:1","3768000066","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1934","fresh-dual-v1-1934","15","advanced","hfo-le","3","Germans","1","3","88,34","88,157","0","2","67","advanced:hfo-le:3:1:2","3768000067","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1935","fresh-dual-v1-1935","15","advanced","hfo-le","3","Germans","1","3","88,34","88,157","1","2","67","advanced:hfo-le:3:1:2","3768000067","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1936","fresh-dual-v1-1936","15","advanced","hfo-le","3","Germans","1","3","88,34","88,157","0","3","68","advanced:hfo-le:3:1:3","3768000068","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1937","fresh-dual-v1-1937","15","advanced","hfo-le","3","Germans","1","3","88,34","88,157","1","3","68","advanced:hfo-le:3:1:3","3768000068","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1938","fresh-dual-v1-1938","15","advanced","hfo-le","3","Germans","1","3","88,34","88,157","0","4","69","advanced:hfo-le:3:1:4","3768000069","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1939","fresh-dual-v1-1939","15","advanced","hfo-le","3","Germans","1","3","88,34","88,157","1","4","69","advanced:hfo-le:3:1:4","3768000069","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1940","fresh-dual-v1-1940","15","advanced","hfo-le","3","Germans","2","0","151,119","39,82","0","0","70","advanced:hfo-le:3:2:0","3768000070","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1941","fresh-dual-v1-1941","15","advanced","hfo-le","3","Germans","2","0","151,119","39,82","1","0","70","advanced:hfo-le:3:2:0","3768000070","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1942","fresh-dual-v1-1942","15","advanced","hfo-le","3","Germans","2","0","151,119","39,82","0","1","71","advanced:hfo-le:3:2:1","3768000071","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1943","fresh-dual-v1-1943","15","advanced","hfo-le","3","Germans","2","0","151,119","39,82","1","1","71","advanced:hfo-le:3:2:1","3768000071","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1944","fresh-dual-v1-1944","15","advanced","hfo-le","3","Germans","2","0","151,119","39,82","0","2","72","advanced:hfo-le:3:2:2","3768000072","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1945","fresh-dual-v1-1945","15","advanced","hfo-le","3","Germans","2","0","151,119","39,82","1","2","72","advanced:hfo-le:3:2:2","3768000072","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1946","fresh-dual-v1-1946","15","advanced","hfo-le","3","Germans","2","0","151,119","39,82","0","3","73","advanced:hfo-le:3:2:3","3768000073","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1947","fresh-dual-v1-1947","15","advanced","hfo-le","3","Germans","2","0","151,119","39,82","1","3","73","advanced:hfo-le:3:2:3","3768000073","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1948","fresh-dual-v1-1948","15","advanced","hfo-le","3","Germans","2","0","151,119","39,82","0","4","74","advanced:hfo-le:3:2:4","3768000074","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1949","fresh-dual-v1-1949","15","advanced","hfo-le","3","Germans","2","0","151,119","39,82","1","4","74","advanced:hfo-le:3:2:4","3768000074","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1950","fresh-dual-v1-1950","15","advanced","hfo-le","3","Germans","3","1","88,157","88,34","0","0","75","advanced:hfo-le:3:3:0","3768000075","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1951","fresh-dual-v1-1951","15","advanced","hfo-le","3","Germans","3","1","88,157","88,34","1","0","75","advanced:hfo-le:3:3:0","3768000075","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1952","fresh-dual-v1-1952","15","advanced","hfo-le","3","Germans","3","1","88,157","88,34","0","1","76","advanced:hfo-le:3:3:1","3768000076","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1953","fresh-dual-v1-1953","15","advanced","hfo-le","3","Germans","3","1","88,157","88,34","1","1","76","advanced:hfo-le:3:3:1","3768000076","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1954","fresh-dual-v1-1954","15","advanced","hfo-le","3","Germans","3","1","88,157","88,34","0","2","77","advanced:hfo-le:3:3:2","3768000077","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1955","fresh-dual-v1-1955","15","advanced","hfo-le","3","Germans","3","1","88,157","88,34","1","2","77","advanced:hfo-le:3:3:2","3768000077","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1956","fresh-dual-v1-1956","15","advanced","hfo-le","3","Germans","3","1","88,157","88,34","0","3","78","advanced:hfo-le:3:3:3","3768000078","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1957","fresh-dual-v1-1957","15","advanced","hfo-le","3","Germans","3","1","88,157","88,34","1","3","78","advanced:hfo-le:3:3:3","3768000078","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1958","fresh-dual-v1-1958","15","advanced","hfo-le","3","Germans","3","1","88,157","88,34","0","4","79","advanced:hfo-le:3:3:4","3768000079","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1959","fresh-dual-v1-1959","15","advanced","hfo-le","3","Germans","3","1","88,157","88,34","1","4","79","advanced:hfo-le:3:3:4","3768000079","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1960","fresh-dual-v1-1960","15","advanced","hfo-le","4","British","0","2","39,82","151,119","0","0","80","advanced:hfo-le:4:0:0","3768000080","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1961","fresh-dual-v1-1961","15","advanced","hfo-le","4","British","0","2","39,82","151,119","1","0","80","advanced:hfo-le:4:0:0","3768000080","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1962","fresh-dual-v1-1962","15","advanced","hfo-le","4","British","0","2","39,82","151,119","0","1","81","advanced:hfo-le:4:0:1","3768000081","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1963","fresh-dual-v1-1963","15","advanced","hfo-le","4","British","0","2","39,82","151,119","1","1","81","advanced:hfo-le:4:0:1","3768000081","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1964","fresh-dual-v1-1964","15","advanced","hfo-le","4","British","0","2","39,82","151,119","0","2","82","advanced:hfo-le:4:0:2","3768000082","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1965","fresh-dual-v1-1965","15","advanced","hfo-le","4","British","0","2","39,82","151,119","1","2","82","advanced:hfo-le:4:0:2","3768000082","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1966","fresh-dual-v1-1966","15","advanced","hfo-le","4","British","0","2","39,82","151,119","0","3","83","advanced:hfo-le:4:0:3","3768000083","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1967","fresh-dual-v1-1967","15","advanced","hfo-le","4","British","0","2","39,82","151,119","1","3","83","advanced:hfo-le:4:0:3","3768000083","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1968","fresh-dual-v1-1968","15","advanced","hfo-le","4","British","0","2","39,82","151,119","0","4","84","advanced:hfo-le:4:0:4","3768000084","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1969","fresh-dual-v1-1969","15","advanced","hfo-le","4","British","0","2","39,82","151,119","1","4","84","advanced:hfo-le:4:0:4","3768000084","39,82","151,119","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1970","fresh-dual-v1-1970","15","advanced","hfo-le","4","British","1","3","88,34","88,157","0","0","85","advanced:hfo-le:4:1:0","3768000085","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1971","fresh-dual-v1-1971","15","advanced","hfo-le","4","British","1","3","88,34","88,157","1","0","85","advanced:hfo-le:4:1:0","3768000085","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1972","fresh-dual-v1-1972","15","advanced","hfo-le","4","British","1","3","88,34","88,157","0","1","86","advanced:hfo-le:4:1:1","3768000086","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1973","fresh-dual-v1-1973","15","advanced","hfo-le","4","British","1","3","88,34","88,157","1","1","86","advanced:hfo-le:4:1:1","3768000086","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1974","fresh-dual-v1-1974","15","advanced","hfo-le","4","British","1","3","88,34","88,157","0","2","87","advanced:hfo-le:4:1:2","3768000087","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1975","fresh-dual-v1-1975","15","advanced","hfo-le","4","British","1","3","88,34","88,157","1","2","87","advanced:hfo-le:4:1:2","3768000087","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1976","fresh-dual-v1-1976","15","advanced","hfo-le","4","British","1","3","88,34","88,157","0","3","88","advanced:hfo-le:4:1:3","3768000088","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1977","fresh-dual-v1-1977","15","advanced","hfo-le","4","British","1","3","88,34","88,157","1","3","88","advanced:hfo-le:4:1:3","3768000088","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1978","fresh-dual-v1-1978","15","advanced","hfo-le","4","British","1","3","88,34","88,157","0","4","89","advanced:hfo-le:4:1:4","3768000089","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1979","fresh-dual-v1-1979","15","advanced","hfo-le","4","British","1","3","88,34","88,157","1","4","89","advanced:hfo-le:4:1:4","3768000089","88,34","88,157","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1980","fresh-dual-v1-1980","15","advanced","hfo-le","4","British","2","0","151,119","39,82","0","0","90","advanced:hfo-le:4:2:0","3768000090","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1981","fresh-dual-v1-1981","15","advanced","hfo-le","4","British","2","0","151,119","39,82","1","0","90","advanced:hfo-le:4:2:0","3768000090","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1982","fresh-dual-v1-1982","15","advanced","hfo-le","4","British","2","0","151,119","39,82","0","1","91","advanced:hfo-le:4:2:1","3768000091","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1983","fresh-dual-v1-1983","15","advanced","hfo-le","4","British","2","0","151,119","39,82","1","1","91","advanced:hfo-le:4:2:1","3768000091","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1984","fresh-dual-v1-1984","15","advanced","hfo-le","4","British","2","0","151,119","39,82","0","2","92","advanced:hfo-le:4:2:2","3768000092","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1985","fresh-dual-v1-1985","15","advanced","hfo-le","4","British","2","0","151,119","39,82","1","2","92","advanced:hfo-le:4:2:2","3768000092","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1986","fresh-dual-v1-1986","15","advanced","hfo-le","4","British","2","0","151,119","39,82","0","3","93","advanced:hfo-le:4:2:3","3768000093","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1987","fresh-dual-v1-1987","15","advanced","hfo-le","4","British","2","0","151,119","39,82","1","3","93","advanced:hfo-le:4:2:3","3768000093","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1988","fresh-dual-v1-1988","15","advanced","hfo-le","4","British","2","0","151,119","39,82","0","4","94","advanced:hfo-le:4:2:4","3768000094","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1989","fresh-dual-v1-1989","15","advanced","hfo-le","4","British","2","0","151,119","39,82","1","4","94","advanced:hfo-le:4:2:4","3768000094","151,119","39,82","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1990","fresh-dual-v1-1990","15","advanced","hfo-le","4","British","3","1","88,157","88,34","0","0","95","advanced:hfo-le:4:3:0","3768000095","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1991","fresh-dual-v1-1991","15","advanced","hfo-le","4","British","3","1","88,157","88,34","1","0","95","advanced:hfo-le:4:3:0","3768000095","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1992","fresh-dual-v1-1992","15","advanced","hfo-le","4","British","3","1","88,157","88,34","0","1","96","advanced:hfo-le:4:3:1","3768000096","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1993","fresh-dual-v1-1993","15","advanced","hfo-le","4","British","3","1","88,157","88,34","1","1","96","advanced:hfo-le:4:3:1","3768000096","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
"1994","fresh-dual-v1-1994","15","advanced","hfo-le","4","British","3","1","88,157","88,34","0","2","97","advanced:hfo-le:4:3:2","3768000097","88,157","88,34","0","24651415","b8f6c86df82184b589c17fbd90296e40dcabf9263f86a52127ff86e828111b38"
